4.6,5.7,3.9,5.2,5.9,5.4,4.3,4.1,7.1,4.8,3.8,4.2,6.6,4.7,5.6,7.2,6.5,5,4.4,5.7,4.8,6.8,6.6,5.2,5,3.3,4.1,5.4,6.9,3.2,6.4,6.9,5.1,7.1,6.3,5.4,6.7,6.7,5.7,5.2,5.7,5.1,2.6,5.3,5.7,6.7,3.9,7.7,2.8,5.7,3.9,0,,17,8,20,10,13,0
7.3,4.5,3.9,5.4,4.1,6.1,4,5,6.1,6.1,6.3,6.9,4.6,5.6,5.2,5.1,3.1,5.8,5.9,6.4,6.9,6.5,5.5,7.5,5.5,5.2,6.1,6.9,4.9,6.9,7.5,7.7,5.3,5.1,7.5,5.6,5.8,6.8,3.1,5.6,5.7,6.4,4.8,4.1,5,6.5,3.4,6.3,2.9,3.9,4.8,0,,14,6,16,17,12,0
6.6,5.9,6,6.9,6.5,4.9,5,6.7,6,5,4.5,5.2,6.2,7.5,4.6,5.9,4.7,6.4,5.9,4.2,6.6,6.2,7.5,5.1,5.5,6.8,6.7,4.5,3.4,5.4,5.7,4.5,7.4,6.3,6.5,4.5,4.5,5.7,4.8,5.6,7.3,5.8,5.7,5.7,5.4,4.8,5.1,6.5,3.4,6.9,3.3,0,,14,3,18,16,14,0
6.1,4.7,7.5,4.8,5.9,3.8,3.7,6.3,3.9,5.5,4.1,4.1,3.8,7,6.5,7.6,3.1,6.1,7,5.2,3,7.6,4.9,7.4,7,3.3,3.4,4.1,3.1,3.4,4.2,5.7,7.1,6.3,4.7,2.8,6.2,3.1,3.6,4.6,7,6.2,5.7,4.2,5,3.3,4.8,5.7,5.2,6.1,3.3,0,,26,15,14,12,10,0
4.3,4.2,4.6,6,4.3,4.5,3.9,6.3,6,4,4.5,7,5.1,6.2,4.9,4.6,5.8,3.3,5.9,6,5.6,5.4,7.2,6.2,5.7,4.2,4.3,5.6,5.1,5,5.2,7,7.7,7.4,6.7,6.9,7,5,5.4,7.4,6,5.9,4.2,2.6,7.1,3.1,3.5,5.3,4.7,2.9,6,0,,19,6,21,14,10,0
4.1,6.2,5.2,4,5.7,6.4,5.5,3.5,7.1,6.4,7.3,7.2,5.6,7.1,3.4,7.3,6.2,3.3,6.3,5.9,3.6,7.4,7.4,4.4,5.5,6.6,6.6,5.4,4.1,5.1,6,6.5,4.3,7.5,5.6,3.9,3.1,4.3,3.7,7,6.3,6.1,5,2.6,5.2,2.7,3.8,7,4.4,4.4,3.9,0,,19,11,13,14,13,0
5.9,7.5,6.4,5.7,7.4,7.5,4.9,7.3,7.1,5.5,6.6,4.8,2.6,4.6,3.8,4.3,7,4.9,4.3,3.5,6.4,5.3,5,5.1,4,2.7,6.5,5,4.1,3.5,6.3,5.9,7.6,7.5,4.4,4.3,4.7,4.1,3.7,4.9,7.4,5.9,3.9,4.1,5.7,6.2,5.9,5.2,4,6.1,6.7,0,,22,7,20,12,12,0
4.3,3.6,5.8,3.7,5.7,7.2,5.9,6.2,5.8,4.5,6.7,4.1,3.9,5.3,5,4.9,6.4,3.3,6.9,5.1,5.1,4.8,6.3,7.7,3.6,6.6,5.1,5.7,4.1,6.1,7.6,6.5,4,4.3,5,4.2,4.4,2.9,4,5.3,4.9,4.2,3.6,4.5,7,3.3,3.7,7.6,5.9,3,3,0,,25,11,21,10,9,0
4.1,6.5,7,4.3,5.6,4.8,5.4,4.5,5.9,4.2,5.1,7.6,4.6,7.7,4.1,7.1,4.8,3.9,5.1,6.6,5.3,5.9,5.1,5.6,3.5,5.9,2.9,7.3,6.1,5.5,7.1,5.9,4.1,6.3,6.9,5.9,5.4,5.1,6,6.2,6.3,6.5,2.6,4.8,7.3,6.6,4.9,5.6,3.5,4.5,6.2,0,,17,5,19,15,12,0
4.9,4.8,3.6,7.1,7,7.3,6.9,4.2,6.3,5.3,5.8,4.8,4.8,4.4,5.1,7,3.1,2.8,7.6,4.8,4.8,6.6,6.2,6.7,2.7,2.7,3.7,4.9,4.2,4.8,7.1,4.1,6.7,4.1,4.1,4.7,4.7,2.5,6.4,7.2,7.5,7.6,2.6,5.2,4.4,4.7,6.9,4.7,7,5.7,6.8,0,,27,8,22,5,16,0
5.6,4.9,4.3,3.8,5.5,7.3,6.4,5.6,3.6,6,4,7,6.6,6.3,5.4,6.6,6.9,3.1,5.1,4.6,3.8,5.6,4.1,4.4,5.5,4.8,4.5,5.7,7,3.7,7.1,7,4,7.8,5.8,6.1,2.9,4.3,5.3,6.3,5,4.1,5.3,6.1,7.1,2.8,3,4.5,3,2.7,5.2,0,,22,10,18,13,10,0
4.6,3.7,6.8,4.9,6.5,5,7.2,3.6,6.5,6.7,6.6,5,4.8,4.3,2.8,7.7,7,7,7.3,3.2,6.5,7.6,4.5,5.7,4.9,5.1,5.4,4.7,2.9,4.5,6.3,5.9,4.7,6.4,7.7,6.4,3.5,4.3,4.4,4.7,4.4,6.3,6.4,6.9,5.7,6.3,5.7,6.4,6.1,5,2.6,0,,20,7,18,12,14,0
7.3,4.3,6.7,5.5,5.6,7.3,5.9,5.3,5.1,4.8,3.5,6,7,4.6,4.7,7.1,3.7,4.6,7.2,6.7,4.7,5.6,6.9,5.7,4.9,5.1,5.5,5.6,6.9,4.2,4.2,6,4.3,4.5,6.5,4.8,4.8,4.4,2.8,5.4,7.4,7.4,3.6,4.3,5.7,4.5,5.4,5.2,3.2,6.4,2.9,0,,22,6,22,11,12,0
5.1,5.8,4.2,7.2,5.4,3.6,3.7,4.4,3.6,6,4.7,4.4,5.3,4.7,4.4,7.7,3.1,5.2,6.3,6.6,3.6,7.3,5.5,6.5,4.8,4.6,4.6,4.4,5.4,4.4,4.3,6.1,4.5,4.7,4.3,3.3,5.1,6.3,6.9,5.2,6.6,5.1,5.2,5.5,5,6.2,3.8,4.2,6,3.4,6.6,0,,24,8,26,9,8,0
6.4,6.1,4.7,3.5,4.8,4.7,6.1,5.4,6.4,6.6,7.5,4.3,3.6,7.8,6.2,7.3,3.2,6.3,6.5,3.2,4.7,5.9,5,5.5,2.5,2.7,5.9,5,3.9,4.7,6.1,7,7.5,4.5,4.8,6.6,2.9,5.1,2.6,7.1,4.4,5.6,5.9,2.7,6.9,3.3,3.5,6.7,2.8,3.7,5.9,0,,23,14,13,13,11,0
6.6,5.7,6.3,4.6,6.5,5.8,7.5,4.8,6.1,5.6,7,6.8,5.5,5.2,6.3,5.2,6.4,6.7,5.8,5.5,3,5.1,7,4.7,6,3.3,3,6.7,4.8,5.8,7.8,6.2,4.9,6.1,5.1,6.8,5.4,6,4.8,6.8,7.3,5.2,3.8,3.9,5.1,4.8,3.9,6.2,6.4,6.3,5.2,0,,13,6,15,18,12,0
7.1,4,7.2,5.2,3.8,4,7,7.2,6.2,7.2,5.9,4.5,3.4,5.6,5.7,7.2,3.1,3,4.6,6.4,4.4,7.6,5.4,6.1,4.6,3.8,5.6,6.9,2.8,3.6,7.4,6.3,6.3,6.4,5,3.7,4.5,3,4.5,5.4,5.5,4.7,6,3.9,5.6,4.2,5.7,7.7,6.1,5.4,6.9,0,,20,10,15,15,11,0
5.7,5.5,4.5,6,3.8,7.5,3.8,3.7,5.4,5.1,4.5,6.1,3.8,7.4,6.1,6.6,3.5,3.5,4.3,4.2,5.9,6.5,7.4,6.4,4.4,4.4,5.5,5.5,3.2,2.8,7.3,6.6,5.9,5.5,5,3.8,5,5.8,5.6,7.2,7.5,6,4,2.6,7.5,3.2,3.4,4.6,3.8,4,6.6,0,,22,13,13,14,11,0
7.2,6.1,5.2,4.7,6.5,4.2,4.8,7,3.7,7.3,4.5,4.3,6,5,5.2,4.2,4.1,2.9,7,3.3,4.3,6.1,4.6,7,4.7,3.5,4.3,6.6,3.5,7,4.2,6.1,6,4.7,4.6,3.1,6,5.3,4.7,6.6,5.9,6.9,4.3,6.1,7.5,6.5,4.1,7.6,6.5,3.1,3.6,0,,25,8,21,8,14,0
4.8,3.7,5.9,3.9,4,5.7,6.9,5.4,5,7.3,6,4.6,4.4,4.8,3.8,5.8,3.2,2.5,5.2,6.4,5.2,5.3,6.6,4.5,4.4,6.8,5.5,7.4,3.2,6.1,5.7,7,6.4,6,4.7,4,3.6,5.4,3.2,7,6.3,4.7,5.5,7,4,5.7,4.1,7.3,3,6.4,2.7,0,,22,10,18,14,9,0
5.9,4.2,7.5,5.7,4,4.8,5.2,7.3,7,6.1,7,7.3,6.6,7.4,6.5,5.6,2.7,6.4,4.2,4.1,4.3,6.5,6.2,7.6,6,3.3,6.2,6.3,4.3,3.2,7.3,5.8,4.9,7.2,6,5.6,6.6,3.7,3,7,4.4,7.2,2.9,3.4,4.3,6.7,6.5,5.5,4.1,3.1,5,0,,19,8,13,13,17,0
4.5,5.3,7,7.1,4.7,6.5,5.5,5.5,6.4,5.9,6.7,5.5,6.1,4.3,5.1,6.5,4.9,6.1,6.6,4,5.1,4.9,4.2,6.2,6.6,3.7,2.9,6.4,2.9,5.3,5.3,6.6,7.4,4.4,4.9,6.8,4.4,4.3,5.6,4.1,6.3,6.5,3.8,4,5.4,3.9,5,5.2,4.5,6.8,6.2,0,,19,5,22,12,12,0
5.3,5.6,3.9,4.6,4.1,7.1,7.4,6.4,5.6,7.2,6.5,6.4,3.1,6.2,5.3,7.4,5.3,2.6,4.9,6.4,5.3,5.3,5.1,4.3,5.2,4.3,3.6,4.9,3,3,7.3,5.7,7.1,6.1,7.4,6.9,6.1,4.8,6.8,7.6,7,5.8,6.6,2.6,7.2,4.5,6.3,6.8,6.2,6.9,6.8,0,,15,7,15,12,17,0
3.9,3.6,4.2,5.5,5.9,7.1,6.3,6.2,5.4,3.8,5.5,6.4,2.6,5.8,5.3,7.3,6.9,3.7,6.1,2.6,5.7,7.5,7.5,4.8,3.7,4.8,4.3,4.6,5.5,6.2,5.2,5.6,5.7,5.1,4.1,6.3,2.9,6.7,6.2,6.9,7.4,4.4,3.2,3.6,5,6.2,4.1,6.3,3.4,5.2,5.1,0,,19,11,15,17,8,0
4.5,7.3,4.3,4.4,5,6,4.1,7.2,7.4,6.7,4.2,6.9,2.8,5.6,6.6,7.2,6.5,4.8,7.6,4.3,5.2,4.4,5.4,4.1,6.1,2.6,4.8,5.1,3.6,6.2,6.1,7.1,4.6,6.2,5.3,5,2.7,5.8,3.9,4.8,4.8,5.9,3.4,3.5,4.4,4.1,2.6,4.5,6.4,5.7,4.5,0,,25,8,23,10,10,0
6,4.4,4.9,6.4,7.1,4.1,6.7,6.1,5.8,5.4,5.4,6.9,3.5,5.6,6.5,7.5,3.3,4.1,5.6,4.9,3.3,6.9,4.8,5.5,6.6,3.9,3.3,5.3,3.2,3.8,4.3,5.1,7.3,6.9,5.4,5.8,3.4,5.5,4.8,7,5.2,5,4.2,5.4,5.5,5.4,4.1,5,6.8,5.6,5,0,,18,8,21,11,11,0
5.4,7,3.8,4.7,5.6,4.2,5.5,5.3,5.7,7.5,4.6,6.8,3,4.7,4.7,4.9,4.6,6.7,5.3,6.3,2.8,7.6,7.7,4.2,4.2,5.3,3.5,7.3,3.2,4.9,4.4,7.7,7.7,7.3,7.1,3.7,6.5,3.1,3.8,4.5,5.1,4.7,2.9,4.5,6.5,5.5,5.1,5.9,2.9,7,3.2,0,,25,11,20,6,14,0
6,5.3,4.4,4.2,6.6,4,4.1,6.2,6.4,6.6,4.7,5.4,6.5,7.7,2.7,6.2,6.3,5.8,4.8,3,5.8,7.6,5,7.6,3.2,4.4,4.1,6.1,4.8,4.9,5.2,4.8,4.2,5.4,4.3,5,3.7,4.7,5.4,7.8,7.6,5.1,4.2,5.8,5.5,3.9,3,4.4,5.5,6.5,6.9,0,,22,6,24,11,10,0
7,4.3,4.3,6.3,4.4,7.3,6.3,4.6,6,3.7,5.2,6.3,4.5,7.7,2.8,6.8,4.5,5.6,6,3.8,6.8,6.7,4.3,6.1,3.9,3,6.1,6.2,3.6,2.9,5.4,5.3,6.8,6.6,7.6,3.9,4.6,3.3,4.6,7.4,6.2,5.2,6.8,2.5,5.4,5.7,3,6.5,4.2,5.2,6.6,0,,21,11,16,11,13,0
4.8,4.4,4.6,5,6.2,5.8,3.9,4.9,5.2,5.1,6.3,5.8,6.5,6,5.2,7.2,4.6,3.9,4.5,6,6,5.4,4.1,6.9,4.7,2.9,3.1,6.6,6.3,4.2,6.6,5.6,4.3,6.1,5.8,6.7,4.9,4.5,2.6,7.1,6.1,7.2,5.3,5.4,4.8,5.6,4.8,4.3,5.2,6,7,0,,20,5,23,14,9,0
6,6.4,7.4,6.4,4.1,7.2,4,3.9,4.6,4.2,3.9,4.6,3.8,5,2.6,7.1,6.3,3.5,6.6,4.7,4.9,5.9,7,4.5,2.5,5.7,4.2,7.6,3.2,3.3,4,7.7,6.2,5.1,6.9,3.3,6.6,2.6,3.4,7.5,5,5.5,2.6,6.2,7.5,6.4,5.4,6.2,5.4,4.1,6.2,0,,23,12,16,12,11,0
5,3.7,5.8,5.5,4.9,7,4.9,7,4.8,3.5,6.8,4.6,5,5,3.3,5.7,4.7,4.8,6.1,5.1,6.1,5.4,7.5,4.9,6.8,5.8,5.4,4.8,5.4,4.4,7.5,6.6,7.4,5.4,7,5.7,4.7,3.6,6.8,7.1,4.7,7.3,4.3,4.2,4.7,3.3,4.9,4.6,5.1,2.7,2.7,0,,23,7,25,7,12,0
7.4,6.4,7.3,4.2,4.5,6.6,5.7,6.9,3.7,4.9,6.7,5,4.1,6,2.6,6.3,6.4,4.3,6.4,4.1,3.1,7.1,4.5,6.6,2.7,6.3,3.9,6.8,3.9,5.6,7.5,7,5.8,5.4,7.6,4.6,5.7,2.7,3.3,7.7,5.4,4.9,4.6,3.9,4.1,4.6,4.8,5.3,5.6,4.5,6.4,0,,23,9,18,12,12,0
6.9,4.4,6.2,3.9,7.5,5.6,3.7,6.3,4.8,5,5.5,5.1,2.6,5.8,5.5,5.9,5.1,3.3,4.5,6.8,4.4,5.8,5.9,5.9,6.6,2.7,3.7,4.5,3.5,3.7,7.1,5.2,5.1,6.9,6.5,5.4,5,5.8,2.9,5.7,4.7,6.3,6,6.7,6.3,5.5,3.9,5.8,6.7,5.1,5.8,0,,16,10,14,18,9,0
6.1,4.2,4.5,3.8,4.9,5.8,5.5,7.2,5.2,3.9,5.3,5.5,2.6,4.5,5.8,5,5,6.7,7,3.1,5.4,5.5,4.4,5.1,4,4.8,5.6,5.9,2.5,4.1,5.1,7.1,7.6,6.9,5.9,6.3,6.5,3.9,6.7,4,4.4,5.2,6.2,3.9,6.6,3.7,2.8,5.3,3.6,4.6,4.2,0,,22,10,21,11,9,0
7.5,6,3.8,6.5,7.3,4.2,4,4.3,4.9,5.2,3.6,5,5.5,4.3,5.9,6.1,6.2,2.6,7.1,2.7,6,7.5,4.6,6.1,5.5,3.4,3.9,7.1,4.6,6.2,6.5,4.2,6.1,5.8,6.4,5.1,3.2,5.3,3.6,5.4,4,6.1,3.8,4.6,4.8,6.7,5.9,6,5.4,2.6,5.5,0,,21,10,17,16,8,0
4.8,3.9,5.5,7.3,5.9,4.8,6.3,6,6.5,6.5,5.7,4.6,7,5.3,5.9,4.7,5.9,4.1,4.4,5.5,2.5,4.1,4.3,5.7,2.9,2.7,4.9,4.4,4.4,4.7,4.6,5,5.3,4.4,7.4,5.2,5.5,4.3,5.6,4.7,5.4,6.9,5.8,2.6,4.9,5.4,6.8,6.3,5.7,4.9,5.4,0,,23,5,25,14,7,0
4.8,7.2,5.5,5.2,5.1,5.6,4,4.4,7.2,4.4,3.9,4.3,3.1,4.4,6.8,5.3,3,5.5,6.8,6.1,7,6.1,5.5,6.1,5.7,3,5.5,4.3,5.8,4,5.2,5.8,7.3,4.7,7.5,6.7,5.6,3.7,4.2,6.1,4.1,5.5,6.8,3.4,4.1,4.1,4,4,5.9,2.7,4.6,0,,23,7,20,15,9,0
4.3,4.6,4.2,7.2,5.7,7.3,6.6,7.2,7,6.2,4.7,5.8,5.4,6.3,5.5,4.3,3,2.8,6.9,5.2,4.6,6,6.4,7,3.9,6.2,4.6,7.4,6.8,5.4,4,6.5,4.1,6.4,6.3,5.1,3.7,3.7,5.2,6.2,5.1,5,5.6,2.6,5.4,5.3,2.6,6.9,4.6,6.6,4.4,0,,18,7,20,12,12,0
6.7,7.5,6.8,5.5,4.1,4.9,3.9,4.2,6.8,3.5,5,7.4,6.4,7.1,4.4,6.3,6.1,3.7,5.6,4.6,4,4.7,7.3,7.6,5.8,5.1,6.5,6.1,4.8,4.9,5.7,7,6.8,6.4,6.1,4.3,4.4,4.6,2.6,4.5,5.4,5.6,6.6,3.2,4.9,4.6,5.1,4.5,3.4,6.4,6,0,,22,6,20,13,12,0
4.8,4.9,3.6,5.6,5.9,5,5.8,4.6,6.9,7.4,3.8,6.7,4.7,4.2,5.1,6.9,6.3,5.8,6.1,5.8,5.8,4.8,6.9,7.2,5.7,5.3,4.8,4.1,4.2,3.7,7.1,7,5.5,6.7,7.2,5.2,4.3,5,3.8,4.3,7.4,4.1,4.5,3,7.5,4.8,2.5,4.7,4.3,5.1,6.1,0,,22,6,22,11,12,0
5.5,7.5,3.8,3.7,5.5,6.9,6.3,7.2,3.6,4.7,5.2,7.2,3,7.5,3.1,6.8,2.7,3.2,4.5,4.5,4.9,4.8,4.2,4.5,3.4,4.6,3.8,7.5,5.8,5.3,5.3,7.4,6.8,4.1,6.9,6.2,3.6,5.9,5.6,4.9,5.3,6.5,4.1,6.9,6.5,3.8,4.2,7.4,5.9,2.7,6.8,0,,24,12,16,8,15,0
4.7,6.1,5,4.7,4.6,5.8,5,6.6,4.3,5.5,6.1,6.3,3.7,7,6.1,5.2,3.7,3.9,5.3,6,4.6,7.2,4,6.9,4.5,3.9,6.7,7.7,5.1,5.3,7,5.9,6.1,6.6,7,5.4,2.8,6.2,5.7,6.6,5.3,4.2,4.9,3.8,7,5.1,5.4,4.5,3.9,3.9,3.6,0,,19,9,20,11,11,0
5.2,6.6,4.7,6.6,4.5,6.2,4.7,3.8,6.6,5.6,7.3,7,3.2,4.1,3.6,4.8,3.6,6.8,7.2,5.1,5.7,6.9,5,7.3,6.9,6.1,5.7,6.1,6.5,6.1,5.1,5.1,6.3,4.7,6.2,6.9,3.5,6.8,3.3,6.2,7.5,5.1,3.2,6.7,4.8,6.4,3.5,5.8,5.5,5.9,5.4,0,,15,8,14,14,15,0
5.1,7.1,7.4,4.9,6.9,7.2,4.5,4,6.2,5.1,4.2,5.9,5,5.1,5.9,6.4,3.4,5.8,4.4,6.1,4,5.2,4.1,6.5,4.9,4.6,2.8,6.4,6.7,3.5,5.3,7.8,5.2,5.5,4.6,5.5,5.3,5.6,6.8,5.4,7.3,7.8,3.6,6,5,6.8,4.9,4.5,2.5,3.9,6.1,0,,18,6,22,12,11,0
4.1,5.2,6.3,4.9,5.1,5.9,7,4.2,4.5,4.6,5.5,6.9,3.6,7.3,2.5,6.7,6.8,4.1,6.3,2.6,5,4.3,4.7,6.1,3.3,6.9,6.2,7,3.1,5,6.2,6.4,7.6,4,7.5,4.1,5.2,5.9,3.4,5.1,4.2,4.1,2.8,3.7,5.4,3.6,6.2,5.6,5,3.2,3.9,0,,23,11,20,11,9,0
7.3,6.6,7.1,4.9,4.5,4.4,3.6,3.7,6.4,6,7.4,5.5,6,6.8,6,5.6,3.2,6.6,5,6.2,5.6,5.5,5.5,5.2,6.2,6.3,5.4,7.6,2.8,5.9,6.9,7.4,6.1,4.9,7.2,2.7,6.9,3,3.9,4.8,7.2,5.5,4.8,4.9,6.9,6.4,6.3,7.1,3.2,4,4.2,0,,17,8,12,17,14,0
7.2,5.7,6.2,3.9,5.2,3.7,7.4,3.9,4.1,4.5,4.7,4.9,4.3,4.1,5.6,6.9,4.3,6.9,7.7,2.9,6.6,6,5.2,6.9,3.5,4,3.6,4.1,2.7,5.6,6.3,7.5,4.3,6.1,7.1,4.8,5.4,5.2,3.8,4.2,4.8,7.6,3.3,3.6,6.3,7,6.7,6.3,3.9,3.6,6.9,0,,25,12,17,9,13,0
6.6,4.9,3.6,4.3,6.5,6.4,6.3,6.5,6.7,7.4,4.5,6.2,5.5,6.9,2.9,6.1,4.7,3.9,5.3,6.9,2.7,5,7.7,4.8,4.6,6.5,3,5,6.6,6.4,5,4.9,7.1,6.3,5.8,2.6,5,3.5,5.3,5.2,4.6,7.7,6,3.3,4.1,2.8,6.3,4,6.7,4.3,5.6,0,,20,9,18,11,13,0
6.3,4,6.7,6.3,6.1,6.9,3.9,3.6,4.2,5.4,7.4,4.9,4.1,4.8,6.4,7.1,3.8,5.1,6.4,3.1,3.1,7.7,6.9,7.1,6.4,6,5.4,4.4,2.7,5.3,5.2,6.3,5.3,6.5,5.4,4.4,3.6,4.9,3.6,6,6.9,5.6,5.1,3.2,6.5,4.6,6.7,7.7,4.9,4.2,3.8,0,,21,10,19,10,12,0
4.4,4.5,5.8,7.1,5.5,4.6,4,4,7,7.1,5.2,7.6,2.9,7.1,5.4,6,4.6,3.1,4.4,3.8,4.1,5.5,6.3,7.6,4.7,3.2,3.6,4.5,2.7,5.3,6.8,5,7.5,5.7,6.5,5.4,6.6,6.1,4.8,6.2,7.8,4.1,6.3,3.9,5.3,6.5,6.9,6,4.8,5.3,4,0,,21,7,21,10,13,0
6.6,5.8,6.6,4,6.8,3.8,7,5.9,5,4.9,6.5,7.2,3.3,5.8,2.7,4.4,3.5,6.2,7.7,6.2,6.8,5,7,6.7,4.1,3.5,2.9,7.4,3.6,5.3,6.1,5.4,4.3,7.1,7.7,2.9,5,2.7,3.3,6.3,5.9,6.6,4.4,4.7,5.1,4.3,6.2,7.7,6.2,6.2,6.6,0,,18,10,14,11,16,0
4.3,5.5,4.3,4.6,7.4,5.9,4.9,3.8,6,5,6.9,7.5,6.6,7.7,3.8,4.4,3.5,6.5,4.3,6.8,6,5.9,4.1,6.3,3.2,3.1,4.4,4.5,4.3,3.5,5.4,7,7.7,4.2,5.2,5.5,5.4,6.5,6.4,6.2,6.7,4.2,4.4,6.4,5.5,4.6,4.4,5.6,3.6,3.7,3.2,0,,24,9,19,12,11,0
7.2,6.4,4.6,7.3,5.6,6.4,3.7,7.3,4.1,4.4,3.9,6.5,5.6,6.3,2.7,5.7,4.5,4.4,4.5,5.8,4.5,7.6,5.1,7.5,4.5,6.7,5.7,5.9,6.9,5.3,6.4,7.3,4.7,6.7,5.4,4.8,5.8,3.5,2.9,5,5.8,7.2,3,7,5.3,5.4,3.8,5.3,6.8,3.6,4.7,0,,19,8,18,12,13,0
4.1,4,5.8,5.2,5.4,5.7,6.8,6.8,6.3,7.4,6.3,5.9,6.5,7.4,2.7,6.1,4.6,4.5,4.6,6.5,4,5.9,6.6,5.9,3.5,4.8,5.2,4.5,5.7,6.1,7.3,7.4,6.7,7.4,7,3.1,5,3.2,5.2,7.5,6.2,5.6,5.4,5.9,4.9,4.6,2.6,4.6,3.8,3.1,2.8,0,,19,8,17,13,13,0
7.2,4.7,5.5,7.1,5.7,4.5,5.6,4.6,4,7.1,4.9,5.6,2.7,4.3,4.9,5.6,4.2,4.5,5.9,3.1,6.6,5.3,4.7,5.5,6.5,6.8,6.8,7.5,5.9,4.3,6.8,6.4,5.4,6.1,7,3.8,4.3,5.9,4.6,6,6.8,4.8,6,3.2,5.1,4.5,2.5,4,3.1,4.7,6.5,0,,23,6,20,13,12,0
4,5.9,5.7,6.2,3.6,6.5,7.5,7.3,7.4,5.6,7.1,6.5,4.5,4.1,2.8,5.9,6,4.3,7.7,3,5.6,7.6,7.1,4.9,4.6,2.7,4.1,7.5,6.6,5.7,7.2,7.7,6.1,7.4,4.1,6.5,3.8,3.6,6.8,7,4.5,6.6,4.5,2.7,4.5,3.7,6.7,7.7,4.8,4.5,5.5,0,,21,8,13,10,20,0
7.1,5.7,6.5,7.2,4.1,7.4,4.3,7.2,7.2,3.8,7.2,4.1,5.7,6.5,6.8,7.7,6,6.7,4.1,3.8,4.9,5.6,6.1,5.2,6.1,3.7,5,4.2,3.7,5.2,6.5,6.6,4.7,5.9,7.2,3.2,4.4,5.4,5.3,6.6,4.6,7,5.9,6.8,4,5,5.5,4.1,6.7,4.9,5.2,0,,17,5,19,9,18,0
4,5.2,7,3.7,5.5,6.6,6.3,6.8,7.1,3.8,7.5,5,6.4,4.3,4,7.8,6.4,6.7,7,6.5,2.7,4.1,5.6,5.8,2.8,5.7,6.4,7.1,4.7,2.7,5.5,5.5,4.8,5.3,4.4,6.8,2.7,3.7,4.3,4.4,7.5,5.5,4.9,4,5.8,4.9,3.4,4.5,4.1,6.5,4.5,0,,23,8,18,12,13,0
6.7,6.1,4.7,4.1,7,4.4,6.2,4.3,4.3,7.3,4.7,7.2,6.7,7.7,2.7,4.9,4,6.9,7.2,3.6,4.9,5.7,5.9,7.6,5,6.5,4.3,5.4,5.4,6.3,4,4.4,6.7,7.7,6.8,6.7,4.7,3.6,6.2,6.4,6.3,4.6,2.6,2.6,7.3,5.3,4.6,7.6,5.5,6.9,4.4,0,,21,5,20,9,17,0
3.9,4.1,5.3,4.9,6,4.6,5.2,7.2,6.6,6.1,5.7,4.9,5.2,4.9,6.3,7.5,5.6,4.6,7.1,7,5.3,7.8,7.7,7.1,6.9,6,3.8,6.1,6.3,5.1,7.5,7,7.6,6.3,7.3,4.8,3.7,2.8,2.9,7.8,5.9,5.7,6.7,3.7,7.5,3.3,6,4.1,5.8,5.1,5.3,0,,15,7,15,13,16,0
6,3.6,4.5,4.9,6.5,7.4,5,4.5,7.5,5.3,6.3,4.6,5,6.2,5.3,5.2,4.4,5.1,6.8,6.1,6.1,7.7,4.7,5.6,3.4,6.4,5.1,7.4,2.5,3.2,7.4,6.8,6.8,4.8,7.6,5.1,6.3,2.5,4.4,4.4,4.6,6.5,6.1,5.3,6,4.4,5.6,5.7,5.9,2.6,2.6,0,,18,7,20,13,11,0
6.6,4.6,4,5,6.5,6.5,5.8,5.5,4.1,7.4,5.2,5.5,2.8,5.7,4.2,6.9,5,4.4,5.8,7,3.2,6.6,7.7,6.2,4.5,3,3.6,4.8,6.8,6.6,4.5,6.8,5,6.8,5.6,4.1,4.6,4.9,2.5,6.8,5.5,6,5.1,6.4,6.8,5.7,4.5,4.1,4.2,4.4,3.5,0,,21,6,20,11,14,0
4.8,6.6,5,5.6,6.1,5,5,7.2,5.3,4.3,7.3,5.2,6.3,5.9,4,7.6,4.3,3.6,4.2,5.5,5.2,7.2,7.5,6.2,5.2,4.9,3.1,6.5,3.9,5.5,5.2,4.8,6.3,6,6.2,2.7,2.6,5.8,3.6,5.4,4.5,4.2,3.9,4,6.6,6.8,2.7,5.4,3.8,2.7,5.4,0,,20,10,21,11,9,0
6.6,6.5,7.1,6.9,7.1,4,6.2,5.8,6.5,4.2,6,5.3,3.8,6.3,4.2,5.6,3.2,3.9,6.4,4.5,4.4,5,5.2,5.5,3.6,2.6,2.9,6.7,4.6,5.6,4.6,4.5,5.4,6.6,4.7,5.8,2.5,5.9,4.6,5.3,5.5,4.8,6.1,5.5,5.9,3.4,6.7,6.5,6.8,3.6,5.7,0,,20,9,16,15,11,0
8.3,6.1,5.4,8.9,8.6,5.7,7.4,5.9,8.3,5.7,6,4.7,5.7,6,6,4.3,6.6,4.3,7,5.1,5.9,5.4,4.3,4.5,6.5,4.9,4.5,7,4.5,7.3,4.9,7.2,4.6,4.5,6.5,6.4,7.1,5.3,5,4.5,6.5,7,4,5.2,5.9,4.4,7.1,7,5.7,6.9,7.1,1,,14,0,20,12,15,4
